Time,NAT counts,Tunnels,CPU,%usr,%sys,%idle,Flow_count,Handoffq_ drops,Total,Used,Free,Shared,Buffer,Cached
09:12:07AM,,,3,32.1,34.57,25.93,,,,,,,,
09:12:07AM,,,4,35.71,34.52,21.43,,,,,,,,
09:12:07AM,,,5,32.93,34.15,20.73,,,,,,,,
09:12:07AM,,,6,53.85,28.57,10.99,,,,,,,,
09:12:07AM,,,7,24.71,41.18,18.82,,,,,,,,
09:12:08AM,,,all,40.89,32.28,16.07,,,,,,,,
09:12:08AM,,,0,34.41,39.78,10.75,,,,,,,,
09:12:08AM,,,1,62,21,0,,,,,,,,
09:12:08AM,,,2,64.21,26.32,7.37,,,,,,,,
09:12:08AM,,,3,30,31.25,30,,,,,,,,
09:12:08AM,,,4,42.35,27.06,21.18,,,,,,,,
09:12:08AM,,,5,28.75,36.25,26.25,,,,,,,,
09:12:08AM,,,6,29.11,36.71,21.52,,,,,,,,
09:12:08AM,,,7,28.24,42.35,17.65,,,,,,,,
09:12:09AM,,,all,35.93,39.18,13.72,,,,,,,,
09:12:09AM,,,0,29.89,44.83,13.79,,,,,,,,
09:12:09AM,,,1,48,31,0,,,,,,,,
09:12:09AM,,,2,41.11,42.22,10,,,,,,,,
09:12:09AM,,,3,57.78,27.78,8.89,,,,,,,,
09:12:09AM,,,4,27.59,40.23,21.84,,,,,,,,
09:12:09AM,,,5,31.4,34.88,25.58,,,,,,,,
09:12:09AM,,,6,22.89,48.19,18.07,,,,,,,,
09:12:09AM,,,7,25,46.43,14.29,,,,,,,,
09:12:10AM,,,all,37.21,38.81,14.39,,,,,,,,
09:12:10AM,,,0,34.09,44.32,11.36,,,,,,,,
09:12:10AM,,,1,55,28,0,,,,,,,,
09:12:10AM,,,2,38.82,40,17.65,,,,,,,,
09:12:10AM,,,3,34.15,37.8,19.51,,,,,,,,
09:12:10AM,,,4,29.76,40.48,20.24,,,,,,,,
09:12:10AM,,,5,48.28,33.33,12.64,,,,,,,,
09:12:10AM,,,6,25.61,41.46,20.73,,,,,,,,
09:12:10AM,,,7,27.5,47.5,16.25,,,,,,,,
09:12:11AM,,,all,33.14,34.02,20.71,,,,,,,,
09:12:11AM,,,0,34.12,32.94,18.82,,,,,,,,
09:12:11AM,,,1,56,21,0,,,,,,,,
09:12:11AM,,,2,27.06,37.65,25.88,,,,,,,,
09:12:11AM,,,3,29.76,35.71,27.38,,,,,,,,
09:12:11AM,,,4,29.33,36,28,,,,,,,,
09:12:11AM,,,5,24.68,37.66,29.87,,,,,,,,
09:12:11AM,,,6,31.46,35.96,21.35,,,,,,,,
09:12:11AM,,,7,27.16,38.27,19.75,,,,,,,,
09:12:12AM,,,all,38.8,34.95,13.84,,,,,,,,
09:12:12AM,,,0,28.41,47.73,14.77,,,,,,,,
09:12:12AM,,,1,51,27,0,,,,,,,,
09:12:12AM,,,2,33.33,35.71,21.43,,,,,,,,
09:12:12AM,,,3,29.27,39.02,19.51,,,,,,,,
09:12:12AM,,,4,36.14,32.53,18.07,,,,,,,,
09:12:12AM,,,5,71.13,25.77,2.06,,,,,,,,
09:12:12AM,,,6,27.59,36.78,20.69,,,,,,,,
09:12:12AM,,,7,26.25,37.5,18.75,,,,,,,,
09:12:13AM,,,all,38.01,38.57,12.2,,,,,,,,
09:12:13AM,,,0,32.95,45.45,11.36,,,,,,,,
09:12:13AM,,,1,55.56,23.23,0,,,,,,,,
09:12:13AM,,,2,47.83,29.35,13.04,,,,,,,,
09:12:13AM,,,3,29.63,39.51,19.75,,,,,,,,
09:12:13AM,,,4,26.09,55.43,11.96,,,,,,,,
09:12:13AM,,,5,48.89,33.33,11.11,,,,,,,,
09:12:13AM,,,6,31.33,42.17,16.87,,,,,,,,
09:12:13AM,,,7,28.41,42.05,15.91,,,,,,,,
09:12:14AM,,,all,38.86,34.86,16.29,,,,,,,,
09:12:14AM,,,0,26.51,40.96,18.07,,,,,,,,
09:12:14AM,,,1,52.53,25.25,5.05,,,,,,,,
09:12:14AM,,,2,30.12,37.35,24.1,,,,,,,,
09:12:14AM,,,3,52.22,27.78,14.44,,,,,,,,
09:12:14AM,,,4,36.78,37.93,18.39,,,,,,,,
09:12:14AM,,,5,23.75,41.25,23.75,,,,,,,,
09:12:14AM,,,6,55.43,23.91,13.04,,,,,,,,
09:12:14AM,,,7,27.91,47.67,16.28,,,,,,,,
09:12:15AM,,,all,35.6,34.59,19.97,,,,,,,,
09:12:15AM,,,0,23.75,45,22.5,,,,,,,,
09:12:15AM,,,1,53.06,24.49,6.12,,,,,,,,
09:12:15AM,,,2,39.08,28.74,22.99,,,,,,,,
09:12:15AM,,,3,32.93,30.49,30.49,,,,,,,,
09:12:15AM,,,4,25.61,37.8,26.83,,,,,,,,
09:12:15AM,,,5,25,39.29,22.62,,,,,,,,
09:12:15AM,,,6,53.12,33.33,9.38,,,,,,,,
09:12:15AM,,,7,25.61,40.24,23.17,,,,,,,,
09:12:16AM,,,all,37.75,36.31,16.14,,,,,,,,
09:12:16AM,,,0,27.38,41.67,21.43,,,,,,,,
09:12:16AM,,,1,57,25,1,,,,,,,,
09:12:16AM,,,2,28.75,33.75,30,,,,,,,,
09:12:16AM,,,3,26.51,38.55,25.3,,,,,,,,
09:12:16AM,,,4,26.44,43.68,19.54,,,,,,,,
09:12:16AM,,,5,25.32,44.3,16.46,,,,,,,,
09:12:16AM,,,6,77.23,21.78,0,,,,,,,,
09:12:16AM,,,7,20,47.5,22.5,,,,,,,,
09:12:17AM,,,all,38.83,33.58,16.06,,,,,,,,
09:12:17AM,,,0,45.35,32.56,12.79,,,,,,,,
09:12:17AM,,,1,52,22,0,,,,,,,,
09:12:17AM,,,2,27.27,33.77,32.47,,,,,,,,
09:12:17AM,,,3,25.61,36.59,25.61,,,,,,,,
09:12:17AM,,,4,30.12,39.76,19.28,,,,,,,,
09:12:17AM,,,5,21.25,43.75,18.75,,,,,,,,
09:12:17AM,,,6,68.82,22.58,6.45,,,,,,,,
09:12:17AM,,,7,32.14,41.67,19.05,,,,,,,,
09:12:18AM,,,all,39.14,37.71,12.71,,,,,,,,
09:12:18AM,,,0,34.48,49.43,9.2,,,,,,,,
09:12:18AM,,,1,54,23,0,,,,,,,,
09:12:18AM,,,2,51.11,33.33,13.33,,,,,,,,
09:12:18AM,,,3,28.4,38.27,23.46,,,,,,,,
09:12:18AM,,,4,36.05,39.53,17.44,,,,,,,,
09:12:18AM,,,5,24.71,43.53,17.65,,,,,,,,
09:12:18AM,,,6,56.98,29.07,9.3,,,,,,,,
09:12:18AM,,,7,23.53,48.24,14.12,,,,,,,,
09:12:19AM,,,all,38.2,37.34,14.31,,,,,,,,
09:12:19AM,,,0,32.58,44.94,10.11,,,,,,,,
09:12:19AM,,,1,60,23,0,,,,,,,,
09:12:19AM,,,2,56.52,31.52,8.7,,,,,,,,
09:12:19AM,,,3,30.86,35.8,25.93,,,,,,,,
09:12:19AM,,,4,39.56,38.46,16.48,,,,,,,,
09:12:19AM,,,5,23.75,43.75,23.75,,,,,,,,
09:12:19AM,,,6,26.83,42.68,18.29,,,,,,,,
09:12:19AM,,,7,28.57,41.67,15.48,,,,,,,,
09:12:20AM,,,all,34.78,34.63,18.76,,,,,,,,
09:12:20AM,,,0,28.05,45.12,17.07,,,,,,,,
09:12:20AM,,,1,51.49,27.72,0,,,,,,,,
09:12:20AM,,,2,30.12,34.94,26.51,,,,,,,,
09:12:20AM,,,3,30.23,33.72,24.42,,,,,,,,
09:12:20AM,,,4,47.13,24.14,18.39,,,,,,,,
09:12:20AM,,,5,24.36,35.9,28.21,,,,,,,,
09:12:20AM,,,6,30.68,38.64,22.73,,,,,,,,
09:12:20AM,,,7,31.82,38.64,17.05,,,,,,,,
09:12:21AM,,,all,37.61,35.63,13.8,,,,,,,,
09:12:21AM,,,0,44.44,40,7.78,,,,,,,,
09:12:21AM,,,1,54.55,22.22,0,,,,,,,,
09:12:21AM,,,2,32.18,40.23,19.54,,,,,,,,
09:12:21AM,,,3,28.74,40.23,19.54,,,,,,,,
09:12:21AM,,,4,49.47,30.53,11.58,,,,,,,,
09:12:21AM,,,5,25.32,37.97,25.32,,,,,,,,
09:12:21AM,,,6,30.86,41.98,18.52,,,,,,,,
09:12:21AM,,,7,30.43,34.78,11.96,,,,,,,,
09:12:22AM,,,all,35.69,37.43,14.74,,,,,,,,
09:12:22AM,,,0,37.63,44.09,8.6,,,,,,,,
09:12:22AM,,,1,49,27,0,,,,,,,,
09:12:22AM,,,2,48.39,33.33,11.83,,,,,,,,
09:12:22AM,,,3,35.8,32.1,24.69,,,,,,,,
09:12:22AM,,,4,27.16,38.27,20.99,,,,,,,,
09:12:22AM,,,5,26.92,41.03,23.08,,,,,,,,
09:12:22AM,,,6,24.1,44.58,18.07,,,,,,,,
09:12:22AM,,,7,31.33,40.96,15.66,,,,,,,,
09:12:23AM,,,all,37.41,41.63,10.97,,,,,,,,
09:12:23AM,,,0,31.46,47.19,10.11,,,,,,,,
09:12:23AM,,,1,55.56,25.25,0,,,,,,,,
09:12:23AM,,,2,48.39,37.63,10.75,,,,,,,,
09:12:23AM,,,3,30.34,49.44,14.61,,,,,,,,
09:12:23AM,,,4,37.04,39.51,19.75,,,,,,,,
09:12:23AM,,,5,25,44.05,16.67,,,,,,,,
09:12:23AM,,,6,35.96,42.7,10.11,,,,,,,,
09:12:23AM,,,7,32.18,49.43,8.05,,,,,,,,
09:12:24AM,,,all,35.55,36.26,16.86,,,,,,,,
09:12:24AM,,,0,30.34,48.31,14.61,,,,,,,,
09:12:24AM,,,1,43.43,25.25,7.07,,,,,,,,
09:12:24AM,,,2,24.42,38.37,29.07,,,,,,,,
09:12:24AM,,,3,30.59,37.65,22.35,,,,,,,,
09:12:24AM,,,4,65.26,21.05,8.42,,,,,,,,
09:12:24AM,,,5,19.23,44.87,24.36,,,,,,,,
09:12:24AM,,,6,42.05,32.95,13.64,,,,,,,,
09:12:24AM,,,7,23.26,45.35,18.6,,,,,,,,
09:12:25AM,,,all,39.86,34.89,15.46,,,,,,,,
09:12:25AM,,,0,36.47,36.47,16.47,,,,,,,,
09:12:25AM,,,1,45.45,29.29,3.03,,,,,,,,
09:12:25AM,,,2,34.09,47.73,14.77,,,,,,,,
09:12:25AM,,,3,68.04,23.71,6.19,,,,,,,,
09:12:25AM,,,4,24.68,35.06,32.47,,,,,,,,
09:12:25AM,,,5,27.38,36.9,26.19,,,,,,,,
09:12:25AM,,,6,48.28,28.74,14.94,,,,,,,,
09:12:25AM,,,7,28.41,43.18,14.77,,,,,,,,
09:12:26AM,,,all,38.72,34.79,14.85,,,,,,,,
09:12:26AM,,,0,46.99,34.94,9.64,,,,,,,,
09:12:26AM,,,1,59,23,0,,,,,,,,
09:12:26AM,,,2,26.19,39.29,22.62,,,,,,,,
09:12:26AM,,,3,63.83,24.47,7.45,,,,,,,,
09:12:26AM,,,4,25.88,40,24.71,,,,,,,,
09:12:26AM,,,5,24,36,29.33,,,,,,,,
09:12:26AM,,,6,29.63,37.04,18.52,,,,,,,,
09:12:26AM,,,7,25.88,47.06,11.76,,,,,,,,
09:12:27AM,,,all,38.3,35.89,13.9,,,,,,,,
09:12:27AM,,,0,53.47,36.63,2.97,,,,,,,,
09:12:27AM,,,1,53,25,0,,,,,,,,
09:12:27AM,,,2,31.76,37.65,22.35,,,,,,,,
09:12:27AM,,,3,26.51,40.96,21.69,,,,,,,,
09:12:27AM,,,4,44.94,33.71,13.48,,,,,,,,
09:12:27AM,,,5,28.95,36.84,25,,,,,,,,
09:12:27AM,,,6,28.74,39.08,18.39,,,,,,,,
09:12:27AM,,,7,32.14,39.29,13.1,,,,,,,,
09:12:28AM,,,all,35.92,39.37,12.79,,,,,,,,
09:12:28AM,,,0,34.12,45.88,9.41,,,,,,,,
09:12:28AM,,,1,54,24,0,,,,,,,,
09:12:28AM,,,2,34.52,34.52,16.67,,,,,,,,
09:12:28AM,,,3,27.71,42.17,20.48,,,,,,,,
09:12:28AM,,,4,57.89,33.68,5.26,,,,,,,,
09:12:28AM,,,5,17.95,43.59,25.64,,,,,,,,
09:12:28AM,,,6,30.68,46.59,14.77,,,,,,,,
09:12:28AM,,,7,22.89,48.19,14.46,,,,,,,,
09:12:29AM,,,all,34.97,35.26,17.49,,,,,,,,
09:12:29AM,,,0,28.89,44.44,14.44,,,,,,,,
09:12:29AM,,,1,53,23,0,,,,,,,,
09:12:29AM,,,2,40.23,33.33,18.39,,,,,,,,
09:12:29AM,,,3,28.05,31.71,28.05,,,,,,,,
09:12:29AM,,,4,35.71,34.52,20.24,,,,,,,,
09:12:29AM,,,5,20.55,38.36,28.77,,,,,,,,
09:12:29AM,,,6,27.27,42.05,20.45,,,,,,,,
09:12:29AM,,,7,40.91,36.36,14.77,,,,,,,,
09:12:30AM,,,all,35.78,36.93,17.82,,,,,,,,
09:12:30AM,,,0,23.53,48.24,16.47,,,,,,,,
09:12:30AM,,,1,56,26,0,,,,,,,,
09:12:30AM,,,2,31.33,34.94,25.3,,,,,,,,
09:12:30AM,,,3,32.22,37.78,21.11,,,,,,,,
09:12:30AM,,,4,36.47,35.29,22.35,,,,,,,,
09:12:30AM,,,5,43.37,28.92,21.69,,,,,,,,
09:12:30AM,,,6,24.69,43.21,23.46,,,,,,,,
09:12:30AM,,,7,34.83,42.7,15.73,,,,,,,,
09:12:31AM,,,all,39.24,36.26,13.74,,,,,,,,
09:12:31AM,,,0,30.77,47.25,10.99,,,,,,,,
09:12:31AM,,,1,59,23,0,,,,,,,,
09:12:31AM,,,2,31.4,41.86,18.6,,,,,,,,
09:12:31AM,,,3,43.48,35.87,11.96,,,,,,,,
09:12:31AM,,,4,56.99,29.03,9.68,,,,,,,,
09:12:31AM,,,5,31.17,28.57,29.87,,,,,,,,
09:12:31AM,,,6,26.19,40.48,20.24,,,,,,,,
09:12:31AM,,,7,28.92,45.78,13.25,,,,,,,,
09:12:32AM,,,all,39.72,37.16,13.33,,,,,,,,
09:12:32AM,,,0,38.2,43.82,13.48,,,,,,,,
09:12:32AM,,,1,52,27,0,,,,,,,,
09:12:32AM,,,2,32.1,35.8,23.46,,,,,,,,
09:12:32AM,,,3,27.38,42.86,21.43,,,,,,,,
09:12:32AM,,,4,35.71,36.9,19.05,,,,,,,,
09:12:32AM,,,5,37.65,40,11.76,,,,,,,,
09:12:32AM,,,6,37.5,37.5,14.77,,,,,,,,
09:12:32AM,,,7,53.19,35.11,6.38,,,,,,,,
09:12:33AM,,,all,38.76,31.82,18.39,,,,,,,,
09:12:33AM,,,0,27.59,40.23,18.39,,,,,,,,
09:12:33AM,,,1,48.48,21.21,6.06,,,,,,,,
09:12:33AM,,,2,43.68,29.89,20.69,,,,,,,,
09:12:33AM,,,3,40.45,29.21,25.84,,,,,,,,
09:12:33AM,,,4,35.71,32.14,23.81,,,,,,,,
09:12:33AM,,,5,27.71,38.55,24.1,,,,,,,,
09:12:33AM,,,6,38.64,35.23,14.77,,,,,,,,
09:12:33AM,,,7,45.56,30,15.56,,,,,,,,
09:12:34AM,,,all,37.89,34.51,17.89,,,,,,,,
09:12:34AM,,,0,29.89,40.23,21.84,,,,,,,,
09:12:34AM,,,1,51.52,26.26,5.05,,,,,,,,
09:12:34AM,,,2,24.14,35.63,32.18,,,,,,,,
09:12:34AM,,,3,31.33,33.73,26.51,,,,,,,,
09:12:34AM,,,4,23.26,41.86,22.09,,,,,,,,
09:12:34AM,,,5,23.17,46.34,18.29,,,,,,,,
09:12:34AM,,,6,78,21,0,,,,,,,,
09:12:34AM,,,7,32.56,34.88,22.09,,,,,,,,
09:12:35AM,,,all,39.21,32.94,16.18,,,,,,,,
09:12:35AM,,,0,32.56,37.21,16.28,,,,,,,,
09:12:35AM,,,1,51,29,0,,,,,,,,
09:12:35AM,,,2,34.12,32.94,22.35,,,,,,,,
09:12:35AM,,,3,74.23,18.56,5.15,,,,,,,,
09:12:35AM,,,4,28.24,36.47,25.88,,,,,,,,
09:12:35AM,,,5,20,35.71,32.86,,,,,,,,
09:12:35AM,,,6,38.82,35.29,17.65,,,,,,,,
09:12:35AM,,,7,23.08,42.31,16.67,,,,,,,,
09:12:36AM,,,all,37.37,37.81,14.29,,,,,,,,
09:12:36AM,,,0,27.47,54.95,9.89,,,,,,,,
09:12:36AM,,,1,51.52,24.24,0,,,,,,,,
09:12:36AM,,,2,58.33,32.29,7.29,,,,,,,,
09:12:36AM,,,3,34.57,33.33,25.93,,,,,,,,
09:12:36AM,,,4,34.12,36.47,21.18,,,,,,,,
09:12:36AM,,,5,18.92,39.19,24.32,,,,,,,,
09:12:36AM,,,6,33.33,44.44,14.81,,,,,,,,
09:12:36AM,,,7,33.72,39.53,16.28,,,,,,,,
09:12:37AM,,,all,36.69,39.66,11.76,,,,,,,,
09:12:37AM,,,0,42.11,49.47,3.16,,,,,,,,
09:12:37AM,,,1,46.53,30.69,0,,,,,,,,
09:12:37AM,,,2,31.03,40.23,18.39,,,,,,,,
09:12:37AM,,,3,32.53,38.55,20.48,,,,,,,,
09:12:37AM,,,4,50,29.17,5.21,,,,,,,,
09:12:37AM,,,5,23.94,43.66,26.76,,,,,,,,
09:12:37AM,,,6,36.05,39.53,15.12,,,,,,,,
09:12:37AM,,,7,25.29,48.28,11.49,,,,,,,,
09:12:38AM,,,all,38.25,34.89,15.18,,,,,,,,
09:12:38AM,,,0,45.56,36.67,8.89,,,,,,,,
09:12:38AM,,,1,52,27,0,,,,,,,,
09:12:38AM,,,2,30.12,34.94,24.1,,,,,,,,
09:12:38AM,,,3,30,38.75,23.75,,,,,,,,
09:12:38AM,,,4,44.94,39.33,11.24,,,,,,,,
09:12:38AM,,,5,37.5,28.75,21.25,,,,,,,,
09:12:38AM,,,6,28.57,36.36,23.38,,,,,,,,
09:12:38AM,,,7,32.56,38.37,13.95,,,,,,,,
09:12:39AM,,,all,32.56,36.32,19.25,,,,,,,,
09:12:39AM,,,0,31.4,45.35,16.28,,,,,,,,
09:12:39AM,,,1,49,27,0,,,,,,,,
09:12:39AM,,,2,30.59,36.47,25.88,,,,,,,,
09:12:39AM,,,3,39.77,32.95,20.45,,,,,,,,
09:12:39AM,,,4,31.4,36.05,24.42,,,,,,,,
09:12:39AM,,,5,18.18,35.06,31.17,,,,,,,,
09:12:39AM,,,6,24.42,39.53,22.09,,,,,,,,
09:12:39AM,,,7,31.33,39.76,18.07,,,,,,,,
09:12:40AM,,,all,36.91,39.77,13.73,,,,,,,,
09:12:40AM,,,0,25.88,45.88,12.94,,,,,,,,
09:12:40AM,,,1,59.6,23.23,0,,,,,,,,
09:12:40AM,,,2,29.55,44.32,19.32,,,,,,,,
09:12:40AM,,,3,37.65,36.47,15.29,,,,,,,,
09:12:40AM,,,4,43.01,39.78,10.75,,,,,,,,
09:12:40AM,,,5,32.1,37.04,23.46,,,,,,,,
09:12:40AM,,,6,25.61,48.78,19.51,,,,,,,,
09:12:40AM,,,7,37.21,45.35,11.63,,,,,,,,
09:12:41AM,,,all,38.07,36.93,14.37,,,,,,,,
09:12:41AM,,,0,38.37,43.02,11.63,,,,,,,,
09:12:41AM,,,1,56.44,22.77,0,,,,,,,,
09:12:41AM,,,2,44.94,33.71,14.61,,,,,,,,
09:12:41AM,,,3,37.5,32.95,20.45,,,,,,,,
09:12:41AM,,,4,31.33,38.55,21.69,,,,,,,,
09:12:41AM,,,5,30.77,39.74,19.23,,,,,,,,
09:12:41AM,,,6,30,42.22,15.56,,,,,,,,
09:12:41AM,,,7,30.86,45.68,14.81,,,,,,,,
09:12:42AM,,,all,38.99,33.38,16.27,,,,,,,,
09:12:42AM,,,0,32.58,44.94,13.48,,,,,,,,
09:12:42AM,,,1,45,27,4,,,,,,,,
09:12:42AM,,,2,24.42,40.7,23.26,,,,,,,,
09:12:42AM,,,3,38.89,34.44,18.89,,,,,,,,
09:12:42AM,,,4,64.13,20.65,10.87,,,,,,,,
09:12:42AM,,,5,45.24,26.19,21.43,,,,,,,,
09:12:42AM,,,6,29.55,38.64,22.73,,,,,,,,
09:12:42AM,,,7,29.76,35.71,17.86,,,,,,,,
09:12:43AM,,,all,38.74,31.14,19.59,,,,,,,,
09:12:43AM,,,0,30.95,38.1,19.05,,,,,,,,
09:12:43AM,,,1,50,21.43,6.12,,,,,,,,
09:12:43AM,,,2,32.56,37.21,23.26,,,,,,,,
09:12:43AM,,,3,50.57,26.44,16.09,,,,,,,,
09:12:43AM,,,4,55.17,19.54,20.69,,,,,,,,
09:12:43AM,,,5,23.68,34.21,34.21,,,,,,,,
09:12:43AM,,,6,27.85,35.44,26.58,,,,,,,,
09:12:43AM,,,7,34.48,39.08,14.94,,,,,,,,
09:12:44AM,,,all,35.5,37.77,15.84,,,,,,,,
09:12:44AM,,,0,21.98,47.25,12.09,,,,,,,,
09:12:44AM,,,1,49.48,27.84,5.15,,,,,,,,
09:12:44AM,,,2,64.65,31.31,2.02,,,,,,,,
09:12:44AM,,,3,35.29,31.76,27.06,,,,,,,,
09:12:44AM,,,4,27.66,44.68,18.09,,,,,,,,
09:12:44AM,,,5,24.32,36.49,28.38,,,,,,,,
09:12:44AM,,,6,27.71,36.14,21.69,,,,,,,,
09:12:44AM,,,7,26.19,47.62,17.86,,,,,,,,
09:12:45AM,,,all,38.06,35.17,14.91,,,,,,,,
09:12:45AM,,,0,31.76,41.18,15.29,,,,,,,,
09:12:45AM,,,1,46.46,26.26,0,,,,,,,,
09:12:45AM,,,2,38.2,39.33,15.73,,,,,,,,
09:12:45AM,,,3,70.53,24.21,4.21,,,,,,,,
09:12:45AM,,,4,28.4,34.57,27.16,,,,,,,,
09:12:45AM,,,5,27.78,27.78,31.94,,,,,,,,
09:12:45AM,,,6,28.57,40.48,19.05,,,,,,,,
09:12:45AM,,,7,25.58,48.84,12.79,,,,,,,,
09:12:46AM,,,all,40.51,35.3,13.22,,,,,,,,
09:12:46AM,,,0,53.68,34.74,6.32,,,,,,,,
09:12:46AM,,,1,54,24,0,,,,,,,,
09:12:46AM,,,2,43.68,33.33,16.09,,,,,,,,
09:12:46AM,,,3,58.06,24.73,12.9,,,,,,,,
09:12:46AM,,,4,26.74,39.53,23.26,,,,,,,,
09:12:46AM,,,5,27.03,36.49,25.68,,,,,,,,
09:12:46AM,,,6,31.4,43.02,15.12,,,,,,,,
09:12:46AM,,,7,23.33,48.89,11.11,,,,,,,,
09:12:47AM,,,all,38.6,36.75,13.82,,,,,,,,
09:12:47AM,,,0,51.06,35.11,7.45,,,,,,,,
09:12:47AM,,,1,57.43,20.79,0,,,,,,,,
09:12:47AM,,,2,31.03,35.63,25.29,,,,,,,,
09:12:47AM,,,3,21.95,43.9,23.17,,,,,,,,
09:12:47AM,,,4,35.29,40,16.47,,,,,,,,
09:12:47AM,,,5,29.33,41.33,17.33,,,,,,,,
09:12:47AM,,,6,33.72,40.7,16.28,,,,,,,,
09:12:47AM,,,7,42.39,40.22,8.7,,,,,,,,
09:12:48AM,,,all,32.1,36.98,19.53,,,,,,,,
09:12:48AM,,,0,32.58,46.07,14.61,,,,,,,,
09:12:48AM,,,1,50.51,24.24,0,,,,,,,,
09:12:48AM,,,2,36.36,34.09,21.59,,,,,,,,
09:12:48AM,,,3,29.41,34.12,27.06,,,,,,,,
09:12:48AM,,,4,25.93,37.04,27.16,,,,,,,,
09:12:48AM,,,5,25.97,35.06,28.57,,,,,,,,
09:12:48AM,,,6,30.86,37.04,22.22,,,,,,,,
09:12:48AM,,,7,19.74,51.32,19.74,,,,,,,,
09:12:49AM,,,all,35.52,37.52,16.55,,,,,,,,
09:12:49AM,,,0,40.66,35.16,12.09,,,,,,,,
09:12:49AM,,,1,46.53,27.72,0.99,,,,,,,,
09:12:49AM,,,2,30,37.5,27.5,,,,,,,,
09:12:49AM,,,3,27.16,40.74,25.93,,,,,,,,
09:12:49AM,,,4,35.11,42.55,18.09,,,,,,,,
09:12:49AM,,,5,25.64,41.03,21.79,,,,,,,,
09:12:49AM,,,6,35.16,41.76,16.48,,,,,,,,
09:12:49AM,,,7,40,35.29,14.12,,,,,,,,
09:12:50AM,,,all,38.25,36.96,14.33,,,,,,,,
09:12:50AM,,,0,39.33,39.33,11.24,,,,,,,,
09:12:50AM,,,1,55.56,23.23,0,,,,,,,,
09:12:50AM,,,2,31.4,40.7,20.93,,,,,,,,
09:12:50AM,,,3,39.29,39.29,15.48,,,,,,,,
09:12:50AM,,,4,44.68,37.23,11.7,,,,,,,,
09:12:50AM,,,5,25,34.21,28.95,,,,,,,,
09:12:50AM,,,6,31.71,39.02,18.29,,,,,,,,
09:12:50AM,,,7,34.09,44.32,12.5,,,,,,,,
09:12:51AM,,,all,37.63,37.19,14.18,,,,,,,,
09:12:51AM,,,0,37.5,42.05,10.23,,,,,,,,
09:12:51AM,,,1,50.5,27.72,0,,,,,,,,
09:12:51AM,,,2,54.02,27.59,14.94,,,,,,,,
09:12:51AM,,,3,27.78,42.22,21.11,,,,,,,,
09:12:51AM,,,4,35.71,36.9,17.86,,,,,,,,
09:12:51AM,,,5,32.43,35.14,22.97,,,,,,,,
09:12:51AM,,,6,36.36,42.05,14.77,,,,,,,,
09:12:51AM,,,7,22.78,45.57,15.19,,,,,,,,
09:12:52AM,,,all,36.56,33,19.06,,,,,,,,
09:12:52AM,,,0,42.53,29.89,18.39,,,,,,,,
09:12:52AM,,,1,47.42,21.65,7.22,,,,,,,,
09:12:52AM,,,2,34.09,30.68,27.27,,,,,,,,
09:12:52AM,,,3,30.12,37.35,25.3,,,,,,,,
09:12:52AM,,,4,32.18,39.08,17.24,,,,,,,,
09:12:52AM,,,5,20.73,45.12,23.17,,,,,,,,
09:12:52AM,,,6,53.33,24.44,16.67,,,,,,,,
09:12:52AM,,,7,29.21,38.2,19.1,,,,,,,,
09:12:53AM,,,all,40.12,31.04,17.86,,,,,,,,
09:12:53AM,,,0,41.86,34.88,13.95,,,,,,,,
09:12:53AM,,,1,48.48,21.21,5.05,,,,,,,,
09:12:53AM,,,2,29.87,33.77,27.27,,,,,,,,
09:12:53AM,,,3,23.08,38.46,26.92,,,,,,,,
09:12:53AM,,,4,75.53,21.28,3.19,,,,,,,,
09:12:53AM,,,5,25.64,34.62,30.77,,,,,,,,
09:12:53AM,,,6,22.89,37.35,25.3,,,,,,,,
09:12:53AM,,,7,44.32,30.68,17.05,,,,,,,,
09:12:54AM,,,all,42.66,35.03,12.29,,,,,,,,
09:12:54AM,,,0,62.11,31.58,2.11,,,,,,,,
09:12:54AM,,,1,61,20,0,,,,,,,,
09:12:54AM,,,2,36.56,44.09,12.9,,,,,,,,
09:12:54AM,,,3,24.1,40.96,24.1,,,,,,,,
09:12:54AM,,,4,50.57,25.29,17.24,,,,,,,,
09:12:54AM,,,5,27.4,41.1,20.55,,,,,,,,
09:12:54AM,,,6,42.22,35.56,12.22,,,,,,,,
09:12:54AM,,,7,29.89,44.83,13.79,,,,,,,,
09:12:55AM,,,all,36.6,40.43,12.34,,,,,,,,
09:12:55AM,,,0,44.33,44.33,5.15,,,,,,,,
09:12:55AM,,,1,53.54,25.25,0,,,,,,,,
09:12:55AM,,,2,33.72,43.02,17.44,,,,,,,,
09:12:55AM,,,3,28.4,43.21,19.75,,,,,,,,
09:12:55AM,,,4,54.74,38.95,5.26,,,,,,,,
09:12:55AM,,,5,14.47,46.05,26.32,,,,,,,,
09:12:55AM,,,6,30.59,38.82,17.65,,,,,,,,
09:12:55AM,,,7,24.42,46.51,12.79,,,,,,,,
09:12:56AM,,,all,38.12,41.77,10.97,,,,,,,,
09:12:56AM,,,0,31.4,51.16,10.47,,,,,,,,
09:12:56AM,,,1,55.88,26.47,0,,,,,,,,
09:12:56AM,,,2,48.96,39.58,8.33,,,,,,,,
09:12:56AM,,,3,31.11,52.22,13.33,,,,,,,,
