Date,Flow_count,Handoffq_drops,,,,,,,,
3:54:17 AM,65786,718801,,,,,,,,
  , ,,,,,,,,,
3:54:20 AM,65786,718801,,,,,,,,
  , ,,,,,,,,,
3:54:20 AM,65786,718801,,,,,,,,
  , ,,,,,,,,,
3:54:20 AM,65787,718801,,,,,,,,
  , ,,,,,,,,,
3:54:21 AM,65787,718801,,,,,,,,
  , ,,,,,,,,,
3:54:22 AM,65787,718801,,,,,,,,
  , ,,,,,,,,,
3:54:22 AM,65787,718801,,,,,,,,
  , ,,,,,,,,,
3:54:23 AM,65787,718801,,,,,,,,
  , ,,,,,,,,,
3:54:27 AM,65792,718801,,,,,,,,
  , ,,,,,,,,,
3:54:27 AM,65793,718801,,,,,,,,
  , ,,,,,,,,,
3:54:28 AM,65793,718801,,,,,,,,
  , ,,,,,,,,,
3:54:31 AM,65799,718801,,,,,,,,
  , ,,,,,,,,,
3:54:31 AM,65799,718801,,,,,,,,
  , ,,,,,,,,,
3:54:31 AM,65799,718801,,,,,,,,
  , ,,,,,,,,,
3:54:32 AM,65800,718801,,,,,,,,
  , ,,,,,,,,,
3:54:32 AM,65800,718801,,,,,,,,
  , ,,,,,,,,,
3:54:37 AM,65776,718801,,,,,,,,
  , ,,,,,,,,,
3:54:37 AM,65776,718801,,,,,,,,
  , ,,,,,,,,,
3:54:40 AM,65778,718801,,,,,,,,
  , ,,,,,,,,,
3:54:40 AM,65778,718801,,,,,,,,
  , ,,,,,,,,,
3:54:41 AM,65778,718801,,,,,,,,
  , ,,,,,,,,,
3:54:41 AM,65779,718801,,,,,,,,
  , ,,,,,,,,,
3:54:41 AM,65779,718801,,,,,,,,
  , ,,,,,,,,,
3:54:44 AM,65780,718801,,,,,,,,
  , ,,,,,,,,,
3:54:44 AM,65780,718801,,,,,,,,
  , ,,,,,,,,,
3:54:44 AM,65779,718801,,,,,,,,
  , ,,,,,,,,,
3:54:48 AM,65783,718801,,,,,,,,
  , ,,,,,,,,,
3:54:49 AM,65783,718801,,,,,,,,
  , ,,,,,,,,,
3:54:50 AM,65783,718801,,,,,,,,
  , ,,,,,,,,,
3:54:50 AM,65783,718801,,,,,,,,
  , ,,,,,,,,,
3:54:50 AM,65784,718801,,,,,,,,
  , ,,,,,,,,,
3:54:50 AM,65785,718801,,,,,,,,
  , ,,,,,,,,,
3:54:55 AM,65788,718801,,,,,,,,
  , ,,,,,,,,,
3:54:57 AM,65789,718801,,,,,,,,
  , ,,,,,,,,,
3:54:57 AM,65789,718801,,,,,,,,
  , ,,,,,,,,,
3:54:58 AM,65791,718801,,,,,,,,
  , ,,,,,,,,,
3:54:58 AM,65791,718801,,,,,,,,
  , ,,,,,,,,,
3:54:58 AM,65791,718801,,,,,,,,
  , ,,,,,,,,,
3:55:01 AM,65799,718801,,,,,,,,
  , ,,,,,,,,,
3:55:04 AM,65802,718801,,,,,,,,
  , ,,,,,,,,,
3:55:05 AM,65774,718801,,,,,,,,
  , ,,,,,,,,,
3:55:07 AM,65802,718801,,,,,,,,
  , ,,,,,,,,,
3:55:07 AM,65776,718801,,,,,,,,
  , ,,,,,,,,,
3:55:08 AM,65775,718801,,,,,,,,
  , ,,,,,,,,,
3:55:08 AM,65776,718801,,,,,,,,
  , ,,,,,,,,,
3:55:13 AM,65779,718801,,,,,,,,
  , ,,,,,,,,,
3:55:14 AM,65780,718801,,,,,,,,
  , ,,,,,,,,,
3:55:17 AM,65782,718801,,,,,,,,
  , ,,,,,,,,,
3:55:19 AM,65782,718801,,,,,,,,
  , ,,,,,,,,,
3:55:20 AM,65784,718801,,,,,,,,
  , ,,,,,,,,,
3:55:21 AM,65784,718801,,,,,,,,
  , ,,,,,,,,,
3:55:21 AM,65784,718801,,,,,,,,
  , ,,,,,,,,,
3:55:27 AM,65790,718801,,,,,,,,
  , ,,,,,,,,,
3:55:27 AM,65791,718801,,,,,,,,
  , ,,,,,,,,,
3:55:27 AM,65791,718801,,,,,,,,
  , ,,,,,,,,,
3:55:28 AM,65791,718801,,,,,,,,
  , ,,,,,,,,,
3:55:31 AM,65797,718801,,,,,,,,
  , ,,,,,,,,,
3:55:33 AM,65797,718801,,,,,,,,
  , ,,,,,,,,,
3:55:36 AM,65769,718801,,,,,,,,
  , ,,,,,,,,,
3:55:37 AM,65769,718801,,,,,,,,
  , ,,,,,,,,,
3:55:37 AM,65770,718801,,,,,,,,
  , ,,,,,,,,,
3:55:37 AM,65770,718801,,,,,,,,
  , ,,,,,,,,,
3:55:39 AM,65770,718801,,,,,,,,
  , ,,,,,,,,,
3:55:41 AM,65772,718801,,,,,,,,
  , ,,,,,,,,,
3:55:47 AM,65777,718801,,,,,,,,
  , ,,,,,,,,,
3:55:50 AM,65779,718801,,,,,,,,
  , ,,,,,,,,,
3:55:50 AM,65779,718801,,,,,,,,
  , ,,,,,,,,,
3:55:50 AM,65779,718801,,,,,,,,
  , ,,,,,,,,,
3:55:53 AM,65780,718801,,,,,,,,
  , ,,,,,,,,,
3:55:58 AM,65786,718801,,,,,,,,
  , ,,,,,,,,,
3:56:00 AM,65790,718801,,,,,,,,
  , ,,,,,,,,,
3:56:02 AM,65793,718801,,,,,,,,
  , ,,,,,,,,,
3:56:06 AM,65778,718801,,,,,,,,
  , ,,,,,,,,,
3:56:10 AM,65781,718801,,,,,,,,
  , ,,,,,,,,,
3:56:11 AM,65781,718801,,,,,,,,
  , ,,,,,,,,,
3:56:15 AM,65785,718801,,,,,,,,
  , ,,,,,,,,,
3:56:15 AM,65785,718801,,,,,,,,
  , ,,,,,,,,,
3:56:18 AM,65787,718801,,,,,,,,
  , ,,,,,,,,,
3:56:18 AM,65787,718801,,,,,,,,
  , ,,,,,,,,,
3:56:19 AM,65788,718801,,,,,,,,
  , ,,,,,,,,,
3:56:20 AM,65788,718801,,,,,,,,
  , ,,,,,,,,,
3:56:27 AM,65806,718801,,,,,,,,
  , ,,,,,,,,,
3:56:31 AM,65818,718801,,,,,,,,
  , ,,,,,,,,,
3:56:32 AM,65819,718801,,,,,,,,
  , ,,,,,,,,,
3:56:33 AM,65824,718801,,,,,,,,
  , ,,,,,,,,,
3:56:43 AM,65870,724339,,,,,,,,
  , ,,,,,,,,,
3:56:45 AM,65873,724339,,,,,,,,
  , ,,,,,,,,,
3:56:45 AM,65873,724339,,,,,,,,
  , ,,,,,,,,,
3:56:46 AM,65873,724339,,,,,,,,
  , ,,,,,,,,,
3:56:47 AM,65873,724339,,,,,,,,
  , ,,,,,,,,,
3:57:03 AM,65888,728215,,,,,,,,
  , ,,,,,,,,,
3:57:07 AM,65863,728215,,,,,,,,
  , ,,,,,,,,,
3:57:11 AM,65868,728215,,,,,,,,
  , ,,,,,,,,,
3:57:11 AM,65868,728215,,,,,,,,
  , ,,,,,,,,,
3:57:14 AM,65870,730356,,,,,,,,
  , ,,,,,,,,,
3:57:18 AM,65872,730356,,,,,,,,
  , ,,,,,,,,,
3:57:24 AM,65875,730356,,,,,,,,
  , ,,,,,,,,,
3:57:26 AM,65876,730356,,,,,,,,
  , ,,,,,,,,,
3:57:30 AM,65881,731874,,,,,,,,
  , ,,,,,,,,,
3:57:31 AM,65881,732674,,,,,,,,
  , ,,,,,,,,,
3:57:36 AM,65864,733672,,,,,,,,
  , ,,,,,,,,,
3:57:37 AM,65864,733672,,,,,,,,
  , ,,,,,,,,,
3:57:37 AM,65865,733672,,,,,,,,
  , ,,,,,,,,,
3:57:42 AM,65867,733672,,,,,,,,
  , ,,,,,,,,,
3:57:44 AM,65868,733672,,,,,,,,
  , ,,,,,,,,,
3:57:46 AM,65868,733672,,,,,,,,
  , ,,,,,,,,,
3:57:54 AM,65874,733791,,,,,,,,
  , ,,,,,,,,,
3:57:54 AM,65874,733791,,,,,,,,
  , ,,,,,,,,,
3:57:58 AM,65877,733791,,,,,,,,
  , ,,,,,,,,,
3:58:00 AM,65880,733791,,,,,,,,
  , ,,,,,,,,,
3:58:12 AM,65869,733894,,,,,,,,
  , ,,,,,,,,,
3:58:13 AM,65871,733894,,,,,,,,
  , ,,,,,,,,,
3:58:14 AM,65872,733894,,,,,,,,
  , ,,,,,,,,,
3:58:14 AM,65872,733894,,,,,,,,
  , ,,,,,,,,,
3:58:18 AM,65875,733894,,,,,,,,
  , ,,,,,,,,,
3:58:23 AM,65876,733894,,,,,,,,
  , ,,,,,,,,,
3:58:28 AM,65879,733894,,,,,,,,
  , ,,,,,,,,,
3:58:33 AM,65887,734637,,,,,,,,
  , ,,,,,,,,,
3:58:35 AM,65865,734637,,,,,,,,
  , ,,,,,,,,,
3:58:38 AM,65868,734637,,,,,,,,
  , ,,,,,,,,,
3:58:40 AM,65868,734637,,,,,,,,
  , ,,,,,,,,,
3:58:41 AM,65870,734637,,,,,,,,
  , ,,,,,,,,,
3:58:46 AM,65872,734637,,,,,,,,
  , ,,,,,,,,,
3:58:49 AM,65872,734637,,,,,,,,
  , ,,,,,,,,,
3:58:51 AM,65873,734666,,,,,,,,
  , ,,,,,,,,,
3:58:55 AM,65876,734666,,,,,,,,
  , ,,,,,,,,,
3:58:58 AM,65877,734666,,,,,,,,
  , ,,,,,,,,,
3:59:08 AM,65863,734666,,,,,,,,
  , ,,,,,,,,,
3:59:08 AM,65863,734666,,,,,,,,
  , ,,,,,,,,,
3:59:09 AM,65865,734666,,,,,,,,
  , ,,,,,,,,,
3:59:14 AM,65869,734666,,,,,,,,
  , ,,,,,,,,,
3:59:14 AM,65869,734666,,,,,,,,
  , ,,,,,,,,,
3:59:23 AM,65873,734666,,,,,,,,
  , ,,,,,,,,,
3:59:24 AM,65873,734666,,,,,,,,
  , ,,,,,,,,,
3:59:30 AM,65878,734881,,,,,,,,
  , ,,,,,,,,,
3:59:33 AM,65883,734881,,,,,,,,
  , ,,,,,,,,,
3:59:38 AM,65870,734881,,,,,,,,
  , ,,,,,,,,,
3:59:42 AM,65872,734881,,,,,,,,
  , ,,,,,,,,,
3:59:43 AM,65872,734881,,,,,,,,
  , ,,,,,,,,,
3:59:48 AM,65875,734881,,,,,,,,
  , ,,,,,,,,,
3:59:51 AM,65875,734881,,,,,,,,
  , ,,,,,,,,,
3:59:51 AM,65876,734881,,,,,,,,
  , ,,,,,,,,,
4:00:00 AM,65880,734881,,,,,,,,
  , ,,,,,,,,,
4:00:00 AM,65880,734881,,,,,,,,
  , ,,,,,,,,,
4:00:05 AM,65840,734881,,,,,,,,
  , ,,,,,,,,,
4:00:09 AM,65844,736006,,,,,,,,
  , ,,,,,,,,,
4:00:15 AM,65847,736292,,,,,,,,
  , ,,,,,,,,,
4:00:16 AM,65848,736292,,,,,,,,
  , ,,,,,,,,,
4:00:17 AM,65849,736292,,,,,,,,
  , ,,,,,,,,,
4:00:18 AM,65849,736292,,,,,,,,
  , ,,,,,,,,,
4:00:18 AM,65849,736292,,,,,,,,
  , ,,,,,,,,,
4:00:30 AM,65853,736908,,,,,,,,
  , ,,,,,,,,,
4:00:31 AM,65858,736908,,,,,,,,
  , ,,,,,,,,,
4:00:36 AM,65839,736908,,,,,,,,
  , ,,,,,,,,,
4:00:43 AM,65842,736908,,,,,,,,
  , ,,,,,,,,,
4:00:45 AM,65844,736908,,,,,,,,
  , ,,,,,,,,,
4:00:55 AM,65849,738782,,,,,,,,
  , ,,,,,,,,,
4:00:57 AM,65849,738782,,,,,,,,
  , ,,,,,,,,,
4:00:57 AM,65849,738782,,,,,,,,
  , ,,,,,,,,,
4:01:03 AM,65857,738782,,,,,,,,
  , ,,,,,,,,,
4:01:07 AM,65821,739378,,,,,,,,
  , ,,,,,,,,,
4:01:12 AM,65824,739461,,,,,,,,
  , ,,,,,,,,,
4:01:16 AM,65825,739461,,,,,,,,
  , ,,,,,,,,,
4:01:19 AM,65826,739461,,,,,,,,
  , ,,,,,,,,,
4:01:22 AM,65827,739461,,,,,,,,
  , ,,,,,,,,,
4:01:23 AM,65827,739695,,,,,,,,
  , ,,,,,,,,,
4:01:29 AM,65832,743671,,,,,,,,
  , ,,,,,,,,,
4:01:33 AM,65836,743671,,,,,,,,
  , ,,,,,,,,,
4:01:35 AM,65840,743671,,,,,,,,
  , ,,,,,,,,,
4:01:40 AM,65799,743671,,,,,,,,
  , ,,,,,,,,,
4:01:41 AM,65799,743671,,,,,,,,
  , ,,,,,,,,,
4:01:43 AM,65800,748805,,,,,,,,
  , ,,,,,,,,,
4:01:47 AM,65802,750177,,,,,,,,
  , ,,,,,,,,,
4:01:50 AM,65804,750177,,,,,,,,
  , ,,,,,,,,,
4:01:55 AM,65807,750177,,,,,,,,
  , ,,,,,,,,,
4:01:59 AM,65809,750177,,,,,,,,
  , ,,,,,,,,,
4:02:05 AM,65743,750716,,,,,,,,
  , ,,,,,,,,,
4:02:05 AM,65743,750716,,,,,,,,
  , ,,,,,,,,,
4:02:10 AM,65744,750716,,,,,,,,
  , ,,,,,,,,,
4:02:15 AM,65746,750716,,,,,,,,
  , ,,,,,,,,,
4:02:20 AM,65747,750716,,,,,,,,
  , ,,,,,,,,,
4:02:20 AM,65747,750716,,,,,,,,
  , ,,,,,,,,,
4:02:25 AM,65752,756182,,,,,,,,
  , ,,,,,,,,,
4:02:31 AM,65757,756182,,,,,,,,
  , ,,,,,,,,,
4:02:42 AM,65744,758471,,,,,,,,
  , ,,,,,,,,,
4:02:43 AM,65745,760391,,,,,,,,
  , ,,,,,,,,,
4:02:46 AM,65748,760944,,,,,,,,
  , ,,,,,,,,,
4:02:51 AM,65748,760944,,,,,,,,
  , ,,,,,,,,,
4:02:57 AM,65751,760944,,,,,,,,
  , ,,,,,,,,,
4:03:08 AM,65741,763410,,,,,,,,
  , ,,,,,,,,,
4:03:13 AM,65741,763410,,,,,,,,
  , ,,,,,,,,,
4:03:14 AM,65742,763410,,,,,,,,
  , ,,,,,,,,,
4:03:18 AM,65744,763410,,,,,,,,
  , ,,,,,,,,,
4:03:22 AM,65747,763410,,,,,,,,
  , ,,,,,,,,,
4:03:26 AM,65750,764137,,,,,,,,
  , ,,,,,,,,,
4:03:28 AM,65752,764137,,,,,,,,
  , ,,,,,,,,,
4:03:29 AM,65753,764137,,,,,,,,
  , ,,,,,,,,,
4:03:30 AM,65754,764137,,,,,,,,
  , ,,,,,,,,,
4:03:31 AM,65758,764137,,,,,,,,
  , ,,,,,,,,,
4:03:38 AM,65742,764137,,,,,,,,
  , ,,,,,,,,,
4:03:38 AM,65742,764137,,,,,,,,
  , ,,,,,,,,,
4:03:51 AM,65749,767121,,,,,,,,
  , ,,,,,,,,,
4:04:04 AM,65758,767681,,,,,,,,
  , ,,,,,,,,,
4:04:04 AM,65761,767681,,,,,,,,
  , ,,,,,,,,,
4:04:05 AM,65744,767681,,,,,,,,
  , ,,,,,,,,,
4:04:07 AM,65745,767681,,,,,,,,
  , ,,,,,,,,,
4:04:18 AM,65749,767681,,,,,,,,
  , ,,,,,,,,,
4:04:22 AM,65750,767681,,,,,,,,
  , ,,,,,,,,,
4:04:24 AM,65753,768709,,,,,,,,
  , ,,,,,,,,,
4:04:28 AM,65756,771104,,,,,,,,
  , ,,,,,,,,,
4:04:30 AM,65758,771104,,,,,,,,
  , ,,,,,,,,,
4:04:40 AM,65746,771104,,,,,,,,
  , ,,,,,,,,,
4:04:46 AM,65752,775353,,,,,,,,
  , ,,,,,,,,,
4:04:48 AM,65753,775353,,,,,,,,
  , ,,,,,,,,,
4:04:52 AM,65753,775353,,,,,,,,
  , ,,,,,,,,,
4:05:03 AM,65763,775353,,,,,,,,
  , ,,,,,,,,,
4:05:05 AM,65766,776857,,,,,,,,
  , ,,,,,,,,,
4:05:10 AM,65759,777594,,,,,,,,
  , ,,,,,,,,,
4:05:11 AM,65759,777594,,,,,,,,
  , ,,,,,,,,,
4:05:19 AM,65761,777594,,,,,,,,
  , ,,,,,,,,,
4:05:22 AM,65762,777594,,,,,,,,
  , ,,,,,,,,,
4:05:29 AM,65769,777831,,,,,,,,
  , ,,,,,,,,,
4:05:29 AM,65769,777831,,,,,,,,
  , ,,,,,,,,,
4:05:39 AM,65761,777831,,,,,,,,
  , ,,,,,,,,,
4:05:50 AM,65785,777831,,,,,,,,
  , ,,,,,,,,,
4:05:57 AM,65788,777831,,,,,,,,
  , ,,,,,,,,,
4:05:57 AM,65788,777831,,,,,,,,
  , ,,,,,,,,,
4:06:00 AM,65790,777831,,,,,,,,
  , ,,,,,,,,,
4:06:07 AM,65761,779119,,,,,,,,
  , ,,,,,,,,,
4:06:16 AM,65766,779119,,,,,,,,
  , ,,,,,,,,,
4:06:21 AM,65767,779119,,,,,,,,
  , ,,,,,,,,,
4:06:24 AM,65767,779119,,,,,,,,
  , ,,,,,,,,,
4:06:24 AM,65768,779119,,,,,,,,
  , ,,,,,,,,,
4:06:30 AM,65775,779520,,,,,,,,
  , ,,,,,,,,,
4:06:36 AM,65763,779520,,,,,,,,
  , ,,,,,,,,,
4:06:40 AM,65765,779520,,,,,,,,
  , ,,,,,,,,,
4:06:40 AM,65765,779520,,,,,,,,
  , ,,,,,,,,,
4:06:52 AM,65770,779520,,,,,,,,
  , ,,,,,,,,,
4:06:56 AM,65772,779520,,,,,,,,
  , ,,,,,,,,,
4:07:02 AM,65778,779520,,,,,,,,
  , ,,,,,,,,,
4:07:20 AM,65755,779520,,,,,,,,
  , ,,,,,,,,,
4:07:21 AM,65755,779520,,,,,,,,
  , ,,,,,,,,,
4:07:29 AM,65761,783995,,,,,,,,
  , ,,,,,,,,,
4:07:33 AM,65768,783995,,,,,,,,
  , ,,,,,,,,,
4:07:39 AM,65764,783995,,,,,,,,
  , ,,,,,,,,,
4:07:41 AM,65765,783995,,,,,,,,
  , ,,,,,,,,,
4:07:41 AM,65765,783995,,,,,,,,
  , ,,,,,,,,,
4:07:44 AM,65767,783995,,,,,,,,
  , ,,,,,,,,,
4:07:53 AM,65772,788242,,,,,,,,
  , ,,,,,,,,,
4:07:55 AM,65772,788242,,,,,,,,
  , ,,,,,,,,,
4:08:03 AM,65782,788242,,,,,,,,
  , ,,,,,,,,,
4:08:09 AM,65763,790390,,,,,,,,
  , ,,,,,,,,,
4:08:11 AM,65763,790390,,,,,,,,
  , ,,,,,,,,,
4:08:11 AM,65763,790390,,,,,,,,
  , ,,,,,,,,,
4:08:21 AM,65768,790390,,,,,,,,
  , ,,,,,,,,,
4:08:26 AM,65770,790390,,,,,,,,
  , ,,,,,,,,,
4:08:38 AM,65778,794327,,,,,,,,
  , ,,,,,,,,,
4:08:41 AM,65779,794327,,,,,,,,
  , ,,,,,,,,,
4:08:41 AM,65779,794327,,,,,,,,
  , ,,,,,,,,,
4:08:42 AM,65779,794327,,,,,,,,
  , ,,,,,,,,,
4:08:43 AM,65781,794327,,,,,,,,
  , ,,,,,,,,,
4:09:04 AM,65800,795243,,,,,,,,
  , ,,,,,,,,,
4:09:09 AM,65779,796180,,,,,,,,
  , ,,,,,,,,,
4:09:12 AM,65779,796180,,,,,,,,
  , ,,,,,,,,,
4:09:16 AM,65780,796180,,,,,,,,
  , ,,,,,,,,,
4:09:16 AM,65781,796180,,,,,,,,
  , ,,,,,,,,,
4:09:26 AM,65784,796180,,,,,,,,
  , ,,,,,,,,,
4:09:37 AM,65767,796180,,,,,,,,
  , ,,,,,,,,,
4:09:39 AM,65767,796180,,,,,,,,
  , ,,,,,,,,,
4:09:39 AM,65767,796180,,,,,,,,
  , ,,,,,,,,,
4:09:46 AM,65772,796180,,,,,,,,
  , ,,,,,,,,,
4:09:54 AM,65776,796882,,,,,,,,
  , ,,,,,,,,,
4:09:56 AM,65777,796882,,,,,,,,
  , ,,,,,,,,,
4:09:59 AM,65779,796882,,,,,,,,
  , ,,,,,,,,,
4:10:09 AM,65764,799184,,,,,,,,
  , ,,,,,,,,,
4:10:10 AM,65765,799184,,,,,,,,
  , ,,,,,,,,,
4:10:19 AM,65769,799184,,,,,,,,
  , ,,,,,,,,,
4:10:20 AM,65769,799184,,,,,,,,
  , ,,,,,,,,,
4:10:20 AM,65769,799184,,,,,,,,
  , ,,,,,,,,,
4:10:25 AM,65773,799184,,,,,,,,
  , ,,,,,,,,,
4:10:40 AM,65769,799184,,,,,,,,
  , ,,,,,,,,,
4:10:41 AM,65770,799184,,,,,,,,
  , ,,,,,,,,,
4:10:50 AM,65773,801764,,,,,,,,
  , ,,,,,,,,,
4:11:01 AM,65778,801764,,,,,,,,
  , ,,,,,,,,,
4:11:04 AM,65779,801764,,,,,,,,
  , ,,,,,,,,,
4:11:05 AM,65782,801764,,,,,,,,
  , ,,,,,,,,,
4:11:11 AM,65747,801764,,,,,,,,
  , ,,,,,,,,,
4:11:25 AM,65752,801764,,,,,,,,
  , ,,,,,,,,,
4:11:26 AM,65753,801764,,,,,,,,
  , ,,,,,,,,,
4:11:37 AM,65750,801764,,,,,,,,
  , ,,,,,,,,,
4:11:37 AM,65750,801764,,,,,,,,
  , ,,,,,,,,,
4:11:42 AM,65753,801764,,,,,,,,
  , ,,,,,,,,,
4:11:50 AM,65760,804248,,,,,,,,
  , ,,,,,,,,,
4:11:53 AM,65761,804248,,,,,,,,
  , ,,,,,,,,,
4:11:58 AM,65763,804248,,,,,,,,
  , ,,,,,,,,,
4:12:00 AM,65765,804248,,,,,,,,
  , ,,,,,,,,,
4:12:04 AM,65769,804248,,,,,,,,
  , ,,,,,,,,,
4:12:17 AM,65750,804248,,,,,,,,
  , ,,,,,,,,,
4:12:22 AM,65751,804248,,,,,,,,
  , ,,,,,,,,,
4:12:34 AM,65766,804307,,,,,,,,
  , ,,,,,,,,,
4:12:36 AM,65755,804307,,,,,,,,
  , ,,,,,,,,,
4:12:40 AM,65756,804307,,,,,,,,
  , ,,,,,,,,,
4:12:43 AM,65756,804307,,,,,,,,
  , ,,,,,,,,,
4:12:52 AM,65761,804307,,,,,,,,
  , ,,,,,,,,,
4:12:57 AM,65764,804307,,,,,,,,
  , ,,,,,,,,,
4:13:00 AM,65770,804307,,,,,,,,
  , ,,,,,,,,,
4:13:18 AM,65754,804307,,,,,,,,
  , ,,,,,,,,,
4:13:28 AM,65759,804307,,,,,,,,
  , ,,,,,,,,,
4:13:29 AM,65760,804398,,,,,,,,
  , ,,,,,,,,,
4:13:29 AM,65760,804398,,,,,,,,
  , ,,,,,,,,,
4:13:42 AM,65752,804398,,,,,,,,
  , ,,,,,,,,,
4:13:42 AM,65752,804398,,,,,,,,
  , ,,,,,,,,,
4:13:54 AM,65758,804398,,,,,,,,
  , ,,,,,,,,,
4:13:54 AM,65759,804398,,,,,,,,
  , ,,,,,,,,,
4:13:54 AM,65759,804398,,,,,,,,
  , ,,,,,,,,,
4:14:17 AM,65756,804727,,,,,,,,
  , ,,,,,,,,,
4:14:18 AM,65756,804727,,,,,,,,
  , ,,,,,,,,,
4:14:23 AM,65759,804727,,,,,,,,
  , ,,,,,,,,,
4:14:37 AM,65757,806302,,,,,,,,
  , ,,,,,,,,,
4:14:37 AM,65757,806302,,,,,,,,
  , ,,,,,,,,,
4:14:41 AM,65757,806302,,,,,,,,
  , ,,,,,,,,,
4:14:50 AM,65760,806302,,,,,,,,
  , ,,,,,,,,,
4:14:53 AM,65761,806302,,,,,,,,
  , ,,,,,,,,,
4:15:07 AM,65753,806302,,,,,,,,
  , ,,,,,,,,,
4:15:10 AM,65762,806302,,,,,,,,
  , ,,,,,,,,,
4:15:18 AM,65763,806302,,,,,,,,
  , ,,,,,,,,,
4:15:20 AM,65766,806302,,,,,,,,
  , ,,,,,,,,,
4:15:23 AM,65767,806302,,,,,,,,
  , ,,,,,,,,,
4:15:29 AM,65773,806302,,,,,,,,
  , ,,,,,,,,,
4:15:38 AM,65768,806302,,,,,,,,
  , ,,,,,,,,,
4:15:43 AM,65772,806302,,,,,,,,
  , ,,,,,,,,,
4:15:44 AM,65772,806302,,,,,,,,
  , ,,,,,,,,,
4:15:45 AM,65772,806302,,,,,,,,
  , ,,,,,,,,,
4:15:55 AM,65779,806302,,,,,,,,
  , ,,,,,,,,,
4:16:19 AM,65767,806302,,,,,,,,
  , ,,,,,,,,,
4:16:25 AM,65770,806302,,,,,,,,
  , ,,,,,,,,,
4:16:32 AM,65776,806302,,,,,,,,
  , ,,,,,,,,,
4:16:35 AM,65780,806302,,,,,,,,
  , ,,,,,,,,,
4:16:36 AM,65771,806302,,,,,,,,
  , ,,,,,,,,,
4:16:43 AM,65773,806302,,,,,,,,
  , ,,,,,,,,,
4:16:52 AM,65777,806302,,,,,,,,
  , ,,,,,,,,,
4:17:05 AM,65788,806302,,,,,,,,
  , ,,,,,,,,,
4:17:21 AM,65771,806302,,,,,,,,
  , ,,,,,,,,,
4:17:23 AM,65773,806302,,,,,,,,
  , ,,,,,,,,,
4:17:24 AM,65773,806302,,,,,,,,
  , ,,,,,,,,,
4:17:28 AM,65775,806302,,,,,,,,
  , ,,,,,,,,,
4:17:38 AM,65757,806302,,,,,,,,
  , ,,,,,,,,,
4:17:44 AM,65760,806302,,,,,,,,
  , ,,,,,,,,,
4:17:50 AM,65762,806302,,,,,,,,
  , ,,,,,,,,,
4:18:06 AM,65756,806302,,,,,,,,
  , ,,,,,,,,,
4:18:07 AM,65756,806302,,,,,,,,
  , ,,,,,,,,,
4:18:08 AM,65756,806302,,,,,,,,
  , ,,,,,,,,,
4:18:17 AM,65763,807221,,,,,,,,
  , ,,,,,,,,,
4:18:36 AM,65749,807221,,,,,,,,
  , ,,,,,,,,,
4:18:41 AM,65752,807221,,,,,,,,
  , ,,,,,,,,,
4:18:46 AM,65755,807221,,,,,,,,
  , ,,,,,,,,,
4:18:53 AM,65757,807221,,,,,,,,
  , ,,,,,,,,,
4:19:11 AM,65745,807221,,,,,,,,
  , ,,,,,,,,,
4:19:13 AM,65747,807221,,,,,,,,
  , ,,,,,,,,,
4:19:21 AM,65750,807221,,,,,,,,
  , ,,,,,,,,,
4:19:27 AM,65752,807221,,,,,,,,
  , ,,,,,,,,,
4:19:29 AM,65753,807221,,,,,,,,
  , ,,,,,,,,,
4:19:30 AM,65754,807221,,,,,,,,
  , ,,,,,,,,,
4:19:33 AM,65757,807221,,,,,,,,
  , ,,,,,,,,,
4:19:37 AM,65717,807221,,,,,,,,
  , ,,,,,,,,,
4:19:39 AM,65717,807221,,,,,,,,
  , ,,,,,,,,,
4:19:48 AM,65721,807221,,,,,,,,
  , ,,,,,,,,,
4:19:52 AM,65721,807221,,,,,,,,
  , ,,,,,,,,,
4:19:55 AM,65725,807221,,,,,,,,
  , ,,,,,,,,,
4:20:11 AM,65721,807221,,,,,,,,
  , ,,,,,,,,,
4:20:15 AM,65723,807221,,,,,,,,
  , ,,,,,,,,,
4:20:31 AM,65736,807221,,,,,,,,
  , ,,,,,,,,,
4:20:37 AM,65720,807221,,,,,,,,
  , ,,,,,,,,,
4:20:41 AM,65721,807221,,,,,,,,
  , ,,,,,,,,,
4:20:41 AM,65721,807221,,,,,,,,
  , ,,,,,,,,,
4:20:49 AM,65723,807221,,,,,,,,
  , ,,,,,,,,,
4:20:57 AM,65727,807221,,,,,,,,
  , ,,,,,,,,,
4:20:57 AM,65727,807221,,,,,,,,
  , ,,,,,,,,,
4:21:02 AM,65735,807221,,,,,,,,
  , ,,,,,,,,,
4:21:02 AM,65735,807221,,,,,,,,
  , ,,,,,,,,,
4:21:16 AM,65727,807221,,,,,,,,
  , ,,,,,,,,,
4:21:20 AM,65730,807221,,,,,,,,
  , ,,,,,,,,,
4:21:31 AM,65738,807221,,,,,,,,
  , ,,,,,,,,,
4:21:33 AM,65740,807221,,,,,,,,
  , ,,,,,,,,,
4:21:45 AM,65733,807221,,,,,,,,
  , ,,,,,,,,,
4:21:46 AM,65735,807221,,,,,,,,
  , ,,,,,,,,,
4:21:49 AM,65736,807221,,,,,,,,
  , ,,,,,,,,,
4:22:02 AM,65746,807221,,,,,,,,
  , ,,,,,,,,,
